date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2014/7/16,125940,58853,149720,133289,0,136473,152673,152309,139791,0,129231,97830,0,65221,130118,0,66704,118107,64705,123472,107036,117401,111571,119144,110631,0,0,0,106250,112525,101387,96123,83505,77844,87017,88601,74556,90247,91043,54631,78285,63509,0,0,76343,86188,95271,66097,89168,72208
2014/7/21,110217,68666,149986,142362,0,138185,160534,150127,137741,0,134740,103685,0,69382,133792,0,74609,125723,61854,125457,101318,117782,109335,119612,108091,0,0,0,103471,109188,104335,94642,79425,80721,78234,95832,67915,93571,92243,56838,89853,55997,0,0,89041,81199,96833,68987,79578,71061
2014/7/26,108917,61439,153994,139144,0,138419,155919,144633,137726,0,134468,105805,0,64019,124477,0,67855,131201,58565,124933,113714,123246,120414,116622,111554,0,0,0,112783,104403,108372,107344,84696,76601,77035,87242,77918,95503,98901,63302,83006,58023,0,0,81588,88909,92145,70010,80088,68816
2014/8/1,122224,64441,147283,153715,0,145359,156341,150410,139131,0,136240,104379,0,61717,136422,0,71512,121928,62490,125667,102679,118073,122930,114204,117534,0,0,0,115459,111364,103997,106290,88668,89426,85129,90493,73069,89018,96072,56699,81638,67530,0,0,76113,87803,90160,65433,84635,76853
2014/8/6,118448,68893,147868,150684,0,147661,154694,149745,149304,0,132669,111760,0,65555,126976,0,68199,132891,65053,116048,107541,124948,116022,119645,109793,0,0,0,109178,112661,103388,110227,97813,88117,85035,94197,71294,90013,99613,61304,85034,61683,0,0,86608,85990,97970,65856,93872,79477
2014/8/11,107245,66249,155978,146630,0,138681,158386,155602,136831,0,133117,105063,0,67095,136688,0,73019,129824,70929,117379,106545,119141,123191,120788,109063,0,0,0,105389,103184,102252,96096,89014,82638,80602,84344,70358,97767,90783,58972,88338,60222,0,0,83094,85288,92456,65203,80797,80719
2014/8/16,110130,67343,147600,155643,0,140018,158117,156505,148168,0,137124,104506,0,68854,135476,0,68216,123791,66593,121722,107453,118248,118868,113831,116186,0,0,0,109915,112812,112190,104032,93286,95433,74201,88913,74949,92048,102815,58796,82317,58177,0,0,84290,84123,99114,76706,88263,70748
2014/8/21,107261,65881,150277,151562,0,144499,152013,150071,145293,0,138362,101802,0,74290,137202,0,66957,123229,72478,126781,103350,109417,122851,111030,112015,0,0,0,103256,106196,108795,103208,96621,91737,70847,85306,79612,91040,88318,63199,89800,65158,0,0,76178,80263,92420,69528,81594,79805
2014/8/26,102324,67440,151654,148323,0,136961,158111,151338,139423,0,134971,101299,0,59392,129917,0,66770,118235,66769,120288,109110,110258,114387,107899,115638,0,0,0,104073,103421,101224,99873,87398,87072,66494,87678,71545,93906,86254,61166,79758,54039,0,0,71969,86559,84963,61908,78497,78361
2014/9/1,100999,71898,152193,148787,0,140582,158413,144441,141758,0,134340,104334,0,61092,126005,0,63245,124283,65265,113833,105678,103315,109636,106204,110932,0,0,0,103710,104059,109981,93934,85408,89173,71378,79027,73308,94763,94892,57773,85397,65002,0,0,81134,77321,88089,70271,79282,66070
2014/9/6,93666,67322,148344,151590,0,137278,151259,146397,133312,0,131830,105385,0,62767,131523,0,69539,118802,73139,119792,106382,100791,109787,112815,109872,0,0,0,110819,99798,109788,101287,87438,89525,62025,76142,70548,89678,89209,59695,76759,61874,0,0,69902,83602,84687,67685,79099,66370
2014/9/11,92396,64679,142002,144281,0,132862,146544,140117,126384,0,122885,94771,0,56522,117369,0,58451,115050,64535,110681,97260,95233,106158,95886,102705,0,0,0,96763,103095,100662,97107,78360,75702,55466,68204,64790,80164,82286,56339,79083,48442,0,0,62998,75233,86286,59697,71457,67572
2014/9/16,88561,64056,137112,149724,0,131454,142988,138072,129121,0,119348,92700,0,55282,121720,0,56292,112852,63860,111009,99321,83167,107786,89785,98659,0,0,0,93126,96323,93756,85625,82625,78336,56856,69314,64377,79633,84855,46641,71920,45054,0,0,62691,75558,84140,54935,74378,64330
2014/9/21,91186,74608,142318,152575,0,134988,147309,140456,131251,0,129100,102399,0,63703,124163,0,67323,122436,68232,112142,106958,93563,110508,98150,106854,0,0,0,97100,97617,99491,98102,91007,84622,61392,66766,74346,89622,88090,52953,82719,50435,0,0,70297,79006,90034,60091,78157,68825
2014/9/26,84153,73274,144329,143034,0,132026,143512,144131,133654,0,122731,95521,0,62257,118351,0,55261,114630,68856,109463,97674,84801,100577,93321,99852,0,0,0,103093,93569,95511,94670,82737,81516,63048,64501,71838,81577,85593,50988,74822,52050,0,0,63583,74597,85603,62477,74595,66483
2014/10/1,84557,78613,146502,148787,0,140661,149639,149358,130177,0,127921,103711,0,67172,122421,0,59619,114870,73394,110546,108908,80836,106836,90222,110215,0,0,0,98366,106218,98581,92731,88084,81003,60599,69335,66083,89112,83296,53424,78370,52863,0,0,70968,75661,83873,65284,76759,69803
2014/10/6,81736,84208,139004,152514,0,135501,148490,141186,130928,0,130924,103590,0,72701,117477,0,62245,118142,79882,113147,104265,74102,105451,88723,105125,0,0,0,96023,95671,99831,91197,88736,79523,59296,67551,69398,83553,84127,56181,75114,50204,0,0,70224,72033,86557,56711,76450,60502
2014/10/11,77650,89477,137460,150987,0,137764,149861,141848,130484,0,129942,96531,0,68000,123970,0,54926,113301,78781,107880,97665,68775,103378,77392,101848,0,0,0,97479,99923,101764,88560,82242,83098,56914,64342,64050,82782,80018,53872,72946,53581,0,0,68571,75088,81877,60642,75015,60223
2014/10/16,74680,85540,136413,141583,0,132198,139431,133840,127403,0,123425,93871,0,70582,114633,0,53452,109072,75904,102425,96604,60563,95417,71724,98877,0,0,0,94324,94859,95336,86458,80271,78406,51735,56544,65263,80568,77108,45357,71632,47996,0,0,61010,72400,75565,55339,72562,53651
2014/10/21,77461,94676,139396,145643,0,134390,147612,141358,129745,0,127589,98769,0,78611,120911,0,58458,119868,79844,110328,100733,65218,102802,69840,99546,0,0,0,96654,99463,100505,90951,84807,77669,58792,63696,69395,86536,83035,51761,76348,54704,0,0,67650,75541,82064,59854,74636,62449
2014/10/26,65211,91799,137944,144089,0,129470,141658,133520,123305,0,117924,94197,0,74976,115702,0,50564,109907,75165,104164,93952,58153,95480,62839,98765,0,0,0,91645,89027,94422,83172,78768,77740,49114,53964,59533,80190,75089,44215,71037,46532,0,0,56738,66287,78946,53059,69806,52701
2014/11/1,70988,98528,137345,144162,0,131385,140592,138238,123851,0,123997,95454,0,75239,119452,0,55516,112359,85485,108206,96457,57380,97858,65332,99253,0,0,0,93611,96573,94458,87764,80030,78099,58124,54753,63631,78418,78541,48506,71319,50369,0,0,60671,73310,78876,55897,72065,55958
2014/11/6,65631,95390,134790,137925,0,126973,137574,132524,121876,0,117581,96630,0,75071,113569,0,51734,108241,84553,103965,95569,51886,90038,54163,94481,0,0,0,93234,91602,94659,85181,79727,74494,54885,54073,63383,77518,77471,46554,69127,49036,0,0,61315,67906,79447,54896,69803,57650
2014/11/11,58363,97716,132087,136298,0,122254,136159,132674,118324,0,117132,89792,0,74523,109054,0,48893,104280,78961,97887,90469,50193,83902,53254,94766,0,0,0,87330,89714,87223,83661,77270,71013,46357,45891,59247,73001,72173,43919,65345,47944,0,0,54153,63202,72304,52500,65204,50310
2014/11/16,53875,95090,128468,133294,0,119206,132726,128089,115902,0,111694,89468,0,73365,106703,0,44200,101776,79364,93567,88099,44326,80472,45931,89469,0,0,0,83802,84006,83823,77343,73844,69388,43028,43527,57087,70078,70748,40663,60957,43277,0,0,51015,60886,69174,50378,60696,45185
2014/11/21,57872,106779,133241,140043,0,127764,138160,133799,121116,0,120964,97221,0,84053,111297,0,49063,107419,84734,101681,94453,51338,85834,53095,95516,0,0,0,91191,92646,90541,85323,79762,74570,51055,49067,62899,77013,74868,49829,69276,51030,0,0,57407,67530,78114,58761,69765,51837
2014/11/26,63567,110247,138126,143462,0,132822,140510,140658,124840,0,122593,97811,0,87516,117068,0,54729,111371,89558,105351,95859,49538,82913,53027,99421,0,0,0,92445,91241,94723,89339,82901,77613,52555,54547,64325,81481,79360,55623,69417,56512,0,0,59487,69697,81696,63882,71633,55468
2014/12/1,50134,101324,126066,133277,0,120247,131083,126444,114132,0,111035,87600,0,79286,105036,0,43141,102377,82211,94029,86895,41769,71730,43263,87841,0,0,0,84045,82234,84005,78261,71534,68367,42321,42852,54372,68400,69454,42448,60146,46166,0,0,47849,61243,70394,51606,61050,44422
2014/12/6,48665,104447,126403,131993,0,119508,131501,127136,114264,0,112729,89044,0,81980,104787,0,43158,101691,83400,93016,86861,40509,70594,41588,88800,0,0,0,83705,82243,83331,76822,71440,68124,43735,42459,55927,69260,69677,44737,59720,47360,0,0,47551,59616,69658,53081,61784,44231
2014/12/11,49273,108359,127483,133250,0,121281,133472,128555,115422,0,113464,89821,0,85518,106734,0,44622,102587,87088,95618,89288,42683,69659,43208,89638,0,0,0,85009,84655,84243,78722,73549,68375,44847,42645,57650,71017,70948,47162,62474,50862,0,0,48877,62009,70601,54428,61841,45418
2014/12/16,46061,107215,125259,131817,0,118794,130580,125970,112690,0,111012,88532,0,85062,104768,0,42083,101181,85242,91739,86771,39502,64303,40349,87763,0,0,0,82635,81350,82270,76462,71563,67703,42213,41614,55284,68445,68017,45292,59442,48901,0,0,46118,59869,69135,53711,60717,43042
2014/12/21,43956,107182,123354,129855,0,117463,128488,125278,111508,0,109486,87377,0,84940,103118,0,39516,99273,84737,90844,85272,38617,60582,38416,85159,0,0,0,81160,80676,80917,75012,69822,65513,40402,39225,53883,67234,67061,45194,57577,48233,0,0,44950,58260,66808,53272,58951,40986
2014/12/26,44401,109282,124410,130346,0,117995,128810,125135,112079,0,109802,88651,0,87869,102912,0,39956,98926,86004,90188,85294,39265,58931,39087,85655,0,0,0,81829,80551,81002,75641,70306,65429,41380,39412,54380,68031,67437,46504,58062,49442,0,0,44741,58725,67239,53981,59392,40824
2015/1/1,44706,112518,125330,132229,0,118508,130987,126802,112587,0,111630,89852,0,90020,104276,0,43351,100458,88150,91197,87424,39875,57160,40474,87641,0,0,0,82742,82071,82612,76804,71095,67918,43220,40874,55740,69238,68216,48646,59404,52106,0,0,46040,59620,69445,56926,60573,41985
2015/1/6,41545,111641,122930,129549,0,116515,127782,123664,110441,0,109657,87764,0,89830,102753,0,48406,97935,86601,88784,85313,37188,52740,37931,84478,0,0,0,79827,79855,80007,74077,69381,65622,40531,38903,53571,65886,66684,47419,56960,51126,0,0,43410,56831,66538,54326,58473,39198
2015/1/11,40543,113075,121960,128578,0,115909,127633,124194,109670,0,108887,87685,0,90438,102533,0,58078,98592,87470,88612,85088,36803,50406,36882,83134,0,0,0,80200,78332,79840,73692,68729,64414,40459,38046,52931,65853,65988,47303,57274,50886,0,0,43081,56994,67097,55040,57566,38538
2015/1/16,40481,112957,122584,128899,0,115670,127659,124304,109886,0,108896,88156,0,91221,102125,0,68940,98233,87382,87691,85031,37015,48948,36973,81520,0,0,0,79392,79106,79707,73696,69036,65010,39944,38560,54076,66029,65582,48619,56813,51772,0,0,42765,57051,66344,55045,57529,38279
2015/1/21,42877,116685,124982,132116,0,118214,129985,126870,111197,0,110696,90429,0,94573,103747,0,80332,101040,90294,89251,87393,38941,48747,38805,81124,0,0,0,82358,82060,82646,75729,70562,66894,42214,39772,56670,68054,68953,51121,59438,54643,0,0,45220,59825,69244,58386,59526,40667
2015/1/26,41056,116822,123265,130226,0,117144,129490,124875,110189,0,110025,90414,0,93983,102828,0,85924,99122,89861,88892,86196,38474,46591,37982,75112,0,0,0,79276,80233,80860,75278,70257,65949,40813,39327,55009,67710,66935,51275,58220,54047,0,0,43188,58132,67992,57418,58636,39788
2015/2/1,34615,113751,118491,125801,0,112982,125157,121293,105063,0,105516,86017,0,91404,99469,0,86216,94952,86687,84821,82448,33427,41586,33825,62894,0,0,0,74690,76282,77971,70231,66799,62311,37972,35052,51378,63480,62296,46711,53830,50452,0,0,38260,53840,63641,53164,55737,33506
2015/2/6,37255,115031,121468,127802,0,114599,126491,122663,107569,0,107408,88183,0,93923,100655,0,91653,96541,88632,85171,84170,35979,41471,35675,56201,0,0,0,72976,77799,78883,72967,67498,63901,38892,36985,53419,64384,64649,49817,55411,52812,0,0,40338,56016,66000,56226,56629,36311
2015/2/11,40115,118540,123929,130207,0,117887,129496,124848,109687,0,110176,90913,0,97582,103443,0,96408,99381,92063,87264,87401,38797,43544,38125,51036,0,0,0,72132,79976,81492,74886,70279,66064,41360,39900,55699,67613,66927,52814,58238,55867,0,0,42876,58334,68413,58716,59302,38746
2015/2/16,38622,119189,123929,130601,0,117624,129453,124798,108481,0,109213,91903,0,97040,102345,0,97029,98931,91318,86849,86799,37365,42512,37199,45186,0,0,0,64495,78954,81875,74455,69413,66267,41159,38506,55900,66683,66651,53628,58266,55363,0,0,41583,58364,67791,58721,59145,37579
2015/2/21,45298,124786,127724,133991,0,123416,132864,130482,114372,0,114822,95978,0,102611,107635,0,102612,105299,96051,92995,90736,44145,47439,43395,47986,0,0,0,62601,84000,87606,79513,74677,72215,45074,45723,62393,71137,73563,60021,63197,60630,0,0,46172,62210,73532,64171,62838,43422
2015/2/26,43344,123689,126864,134677,0,120376,132213,128416,111790,0,114181,95345,0,102056,106150,0,102092,102160,96610,89058,91676,42318,44891,42195,44736,0,0,0,54862,82880,84209,78795,73295,69561,44851,43134,60986,71056,70389,58520,62704,59365,0,0,45311,62245,71681,63233,62691,42616
2015/3/1,39748,120461,124230,132070,0,117322,129383,125402,108411,0,110980,92450,0,100011,104008,0,99038,99165,94793,87273,87732,39867,41924,38308,39181,0,0,0,47093,79886,81498,76588,70375,66316,42589,40639,56650,67256,68844,56273,59093,56992,0,0,42707,59173,70210,60674,59572,39691
2015/3/6,43515,127608,130715,137339,0,122618,134530,129616,114333,0,117074,98051,0,106283,108741,0,105711,103335,100144,91216,93222,43210,47466,44577,43783,0,0,0,50111,86579,87062,82169,75451,71607,47734,44389,62831,72443,72954,60032,63770,61993,0,0,47011,64406,75708,65556,65626,42366
2015/3/11,36922,121270,121540,129217,0,115221,127421,120643,106480,0,108731,90456,0,97888,102097,0,97966,97727,92330,83794,86645,37913,38799,37389,38653,0,0,0,41375,77816,80491,74628,69946,64980,39517,38091,55936,66814,66172,54555,57210,55438,0,0,40079,57324,67865,58714,57010,36859
2015/3/16,53123,136492,136793,143060,0,130414,143069,130924,121072,0,122736,103777,0,115790,114492,0,110061,108315,106627,94808,101409,53422,49744,50267,52356,0,0,0,55298,92194,92495,87540,84541,80511,53716,53338,71187,82906,79609,66339,70782,69787,0,0,52754,71321,84328,74950,71871,52200
2015/3/21,38656,122702,124398,131554,0,120604,132339,116007,108550,0,112906,93841,0,102215,105195,0,101602,98364,93943,86229,88890,39408,41018,38688,38549,0,0,0,42555,81051,84111,78183,70375,69221,44398,40346,58579,67918,70615,57235,60380,58421,0,0,42556,60116,69856,63996,59577,38182
2015/3/26,44115,126678,130601,135344,0,123357,133178,114350,111940,0,113842,95994,0,104883,109804,0,106606,102194,97476,87598,91649,41730,43068,41942,44505,0,0,0,44860,82458,84661,80067,76109,72624,43517,42758,60974,70405,70851,61486,63719,62954,0,0,47641,63093,74911,65683,62912,43818
2015/4/1,51264,136335,140330,147805,0,132757,141852,113260,121170,0,127340,105391,0,115144,119015,0,115031,114071,110054,99398,104398,52794,54617,54950,52238,0,0,0,57231,96438,95251,87840,85785,80543,52501,54714,72865,81127,80778,72945,72865,72315,0,0,54093,73251,83242,72451,72252,53237
2015/4/6,48858,133278,131686,140797,0,128884,141453,103840,115675,0,120844,103035,0,113393,114718,0,110828,107053,103508,90312,96534,48014,49285,50790,49363,0,0,0,53420,91352,93682,86776,80307,75244,53680,51258,70178,76219,78984,66637,69382,67856,0,0,50472,68281,80219,73374,67462,48079
2015/4/11,49230,136591,133352,144818,0,128460,141912,92380,117858,0,124378,107980,0,111754,114391,0,115048,107094,106548,96263,100939,48521,51323,49141,49126,0,0,0,54194,89499,93417,87321,83946,78240,54379,51350,69383,79306,78587,67825,69904,73695,0,0,54008,71464,84068,74366,74080,52447
2015/4/16,45795,133652,133572,138971,0,125122,137183,82623,112832,0,119711,102159,0,109716,112750,0,106114,104024,101475,87350,96671,45635,45836,49610,48423,0,0,0,47933,85605,89493,85708,77869,78383,51245,49503,65346,77643,77219,68428,67134,68706,0,0,48925,66090,79204,67753,69879,48437
2015/4/21,49920,131352,131367,139719,0,128284,142672,74787,115625,0,118904,102093,0,113826,112849,0,106300,102889,105596,92376,98693,50864,44520,45848,46021,0,0,0,50722,87848,89824,81835,81105,74565,50508,51339,69282,76340,77628,67964,66342,67072,0,0,47540,66273,77097,71360,68541,49162
2015/4/26,53825,136277,133002,143430,0,131912,142946,66435,118424,0,127881,106497,0,117263,115481,0,113231,104940,106552,96797,103022,50125,54842,51032,50078,0,0,0,56835,89013,94188,87873,83201,78703,58701,56440,70337,84507,81138,68342,68802,71313,0,0,53280,75653,79974,72032,73202,51367
2015/5/1,57002,140375,135657,142561,0,136963,143527,67415,117783,0,129448,111837,0,114200,114690,0,116135,108233,110538,97086,101191,54128,51865,56409,56602,0,0,0,53975,97788,93482,88520,87213,80681,62709,57548,76174,87529,85243,71886,74442,70319,0,0,57381,76530,86774,80690,76647,53208
2015/5/6,46482,137247,134254,142944,0,132029,139837,59116,112073,0,125708,111353,0,118795,104413,0,110678,105501,107203,86396,104457,54604,52621,48376,46893,0,0,0,55601,94528,91495,85571,78199,79525,54013,50423,76141,80679,76701,68906,71816,74181,0,0,50899,70208,80091,73862,75952,50014
2015/5/11,50756,137778,135526,144285,0,128588,142170,57961,112134,0,120776,111129,0,118011,105080,0,111694,105156,105189,90794,104559,50481,48416,48025,48806,0,0,0,54258,92171,91988,85512,86521,79871,59432,51688,69291,84947,78237,71221,75892,69688,0,0,56452,75799,84706,70911,71076,51891
2015/5/16,57713,144670,137720,142655,0,134362,142357,64237,114328,0,127832,111650,0,118770,94019,0,114361,109141,110066,88750,106884,51583,58403,55890,56545,0,0,0,60303,96812,99163,90650,83666,83448,62823,57016,80174,83871,82709,75578,75273,78560,0,0,60073,76424,84190,76823,76241,55407
2015/5/21,50670,140045,131868,142364,0,131306,144662,58073,114394,0,119664,106596,0,120263,77289,0,109572,105980,108802,91130,103639,53574,48906,52995,49318,0,0,0,54941,94918,98568,91997,81596,76438,56308,58248,76272,78187,84737,73745,68952,73142,0,0,53719,70894,80917,72255,71708,44851
2015/5/26,50994,140055,140288,147812,0,130644,144027,60240,110054,0,127316,116445,0,115172,79206,0,120821,99320,113330,87571,112152,52607,58466,53141,61563,0,0,0,56064,99045,94448,86251,84083,80919,68716,56482,72763,88954,90515,71589,80921,73880,0,0,56212,72300,82650,77606,78995,49318
2015/6/1,48435,135543,137921,145409,0,137220,147618,57931,112567,0,125168,110093,0,118911,65756,0,112419,96894,111218,85274,100658,57209,52319,55443,53374,0,0,0,53461,92834,99012,91397,89610,79096,66971,58523,79540,83753,80362,70961,70171,75856,0,0,52931,76198,88352,80374,71309,55080
2015/6/6,56259,142131,139218,145369,0,132930,147755,58254,113665,0,126009,117934,0,126536,62120,0,119687,97661,110379,89691,105038,59322,57366,54434,56633,0,0,0,61930,92858,97222,94112,88305,81057,68300,64534,76245,90504,83404,77192,76981,80260,0,0,59588,75896,90923,83536,81991,58695
